"";"adm1_code";"wikipedia";"name";"type";"region";"adm0_label";"admin";"gn_id";"region_sub";"wikidataid";"name_de";"name_pl";"fid";"FID_neu";"X";"Y"
"580";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";580;4580;760509,67;5925647,67
"581";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";581;4581;770509,67;5925647,67
"582";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";582;4582;780509,67;5925647,67
"583";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";583;4583;790509,67;5925647,67
"584";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";584;4584;800509,67;5925647,67
"585";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";585;4585;810509,67;5925647,67
"586";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";586;4586;820509,67;5925647,67
"587";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";587;4587;830509,67;5925647,67
"588";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";588;4588;840509,67;5925647,67
"589";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";589;4589;850509,67;5925647,67
"590";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";590;4590;860509,67;5925647,67
"591";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";591;4591;870509,67;5925647,67
"592";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";592;4592;880509,67;5925647,67
"593";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";593;4593;890509,67;5925647,67
"594";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";594;4594;900509,67;5925647,67
"595";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";595;4595;410509,67;5915647,67
"596";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";596;4596;420509,67;5915647,67
"597";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";597;4597;430509,67;5915647,67
"598";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";598;4598;440509,67;5915647,67
"599";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";599;4599;460509,67;5915647,67
"600";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";600;4600;470509,67;5915647,67
"601";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";601;4601;480509,67;5915647,67
"602";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";602;4602;490509,67;5915647,67
"603";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";603;4603;500509,67;5915647,67
"604";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";604;4604;510509,67;5915647,67
"605";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";605;4605;520509,67;5915647,67
"606";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";606;4606;530509,67;5915647,67
"607";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";607;4607;540509,67;5915647,67
"608";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";608;4608;550509,67;5915647,67
"609";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";609;4609;560509,67;5915647,67
"610";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";610;4610;570509,67;5915647,67
"611";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";611;4611;580509,67;5915647,67
"612";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";612;4612;590509,67;5915647,67
"613";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";613;4613;600509,67;5915647,67
"614";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";614;4614;610509,67;5915647,67
"615";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";615;4615;620509,67;5915647,67
"616";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";616;4616;630509,67;5915647,67
"617";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";617;4617;640509,67;5915647,67
"618";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";618;4618;650509,67;5915647,67
"619";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";619;4619;660509,67;5915647,67
"620";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";620;4620;670509,67;5915647,67
"621";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";621;4621;680509,67;5915647,67
"622";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";622;4622;690509,67;5915647,67
"623";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";623;4623;700509,67;5915647,67
"624";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";624;4624;710509,67;5915647,67
"625";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";625;4625;720509,67;5915647,67
"626";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";626;4626;730509,67;5915647,67
"627";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";627;4627;740509,67;5915647,67
"628";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";628;4628;750509,67;5915647,67
"629";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";629;4629;760509,67;5915647,67
"630";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";630;4630;770509,67;5915647,67
"631";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";631;4631;780509,67;5915647,67
"632";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";632;4632;790509,67;5915647,67
"633";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";633;4633;800509,67;5915647,67
"634";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";634;4634;810509,67;5915647,67
"635";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";635;4635;820509,67;5915647,67
"636";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";636;4636;830509,67;5915647,67
"637";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";637;4637;840509,67;5915647,67
"638";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";638;4638;850509,67;5915647,67
"639";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";639;4639;860509,67;5915647,67
"640";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";640;4640;870509,67;5915647,67
"641";"DEU-3488";NA;"Mecklenburg-Vorpommern";"Land";NA;2;"Germany";2872567;NA;"Q1196";"Mecklenburg-Vorpommern";"Meklemburgia-Pomorze Przednie";641;4641;290509,67;5905647,67
"642";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";642;4642;300509,67;5905647,67
"643";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";643;4643;310509,67;5905647,67
"644";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";644;4644;320509,67;5905647,67
"645";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";645;4645;400509,67;5905647,67
"646";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";646;4646;410509,67;5905647,67
"647";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";647;4647;420509,67;5905647,67
"648";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";648;4648;430509,67;5905647,67
"649";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";649;4649;440509,67;5905647,67
"650";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";650;4650;460509,67;5905647,67
"651";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";651;4651;470509,67;5905647,67
"652";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";652;4652;480509,67;5905647,67
"653";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";653;4653;490509,67;5905647,67
"654";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";654;4654;500509,67;5905647,67
"655";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";655;4655;510509,67;5905647,67
"656";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";656;4656;520509,67;5905647,67
"657";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";657;4657;530509,67;5905647,67
"658";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";658;4658;540509,67;5905647,67
"659";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";659;4659;550509,67;5905647,67
"660";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";660;4660;560509,67;5905647,67
"661";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";661;4661;570509,67;5905647,67
"662";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";662;4662;580509,67;5905647,67
"663";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";663;4663;590509,67;5905647,67
"664";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";664;4664;600509,67;5905647,67
"665";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";665;4665;610509,67;5905647,67
"666";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";666;4666;620509,67;5905647,67
"667";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";667;4667;630509,67;5905647,67
"668";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";668;4668;640509,67;5905647,67
"669";"POL-3144";NA;"Greater Poland";"Województwo";NA;2;"Poland";3337498;NA;"Q54187";"Woiwodschaft Großpolen";"województwo wielkopolskie";669;4669;650509,67;5905647,67
"670";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";670;4670;660509,67;5905647,67
"671";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";671;4671;670509,67;5905647,67
"672";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";672;4672;680509,67;5905647,67
"673";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";673;4673;690509,67;5905647,67
"674";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";674;4674;700509,67;5905647,67
"675";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";675;4675;710509,67;5905647,67
"676";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";676;4676;720509,67;5905647,67
"677";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";677;4677;730509,67;5905647,67
"678";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";678;4678;740509,67;5905647,67
"679";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";679;4679;750509,67;5905647,67
"680";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";680;4680;760509,67;5905647,67
"681";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";681;4681;770509,67;5905647,67
"682";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";682;4682;780509,67;5905647,67
"683";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";683;4683;790509,67;5905647,67
"684";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";684;4684;800509,67;5905647,67
"685";"POL-3145";NA;"Kuyavian-Pomeranian";"Województwo";NA;2;"Poland";3337500;NA;"Q54153";"Woiwodschaft Kujawien-Pommern";"województwo kujawsko-pomorskie";685;4685;810509,67;5905647,67
"686";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";686;4686;820509,67;5905647,67
"687";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";687;4687;830509,67;5905647,67
"688";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";688;4688;840509,67;5905647,67
"689";"POL-3139";NA;"Warmian-Masurian";"Województwo";NA;2;"Poland";858791;NA;"Q54184";"Woiwodschaft Ermland-Masuren";"województwo warmińsko-mazurskie";689;4689;850509,67;5905647,67
"690";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";690;4690;270509,67;5895647,67
"691";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";691;4691;280509,67;5895647,67
"692";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";692;4692;290509,67;5895647,67
"693";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";693;4693;300509,67;5895647,67
"694";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";694;4694;310509,67;5895647,67
"695";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";695;4695;320509,67;5895647,67
"696";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";696;4696;330509,67;5895647,67
"697";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";697;4697;340509,67;5895647,67
"698";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";698;4698;350509,67;5895647,67
"699";"DEU-3488";NA;"Mecklenburg-Vorpommern";"Land";NA;2;"Germany";2872567;NA;"Q1196";"Mecklenburg-Vorpommern";"Meklemburgia-Pomorze Przednie";699;4699;360509,67;5895647,67
"700";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";700;4700;370509,67;5895647,67
"701";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";701;4701;380509,67;5895647,67
"702";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";702;4702;390509,67;5895647,67
"703";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";703;4703;400509,67;5895647,67
"704";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";704;4704;410509,67;5895647,67
"705";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";705;4705;420509,67;5895647,67
"706";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";706;4706;430509,67;5895647,67
"707";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";707;4707;440509,67;5895647,67
"708";"DEU-3487";NA;"Brandenburg";"Land";NA;2;"Germany";2945356;NA;"Q1208";"Brandenburg";"Brandenburgia";708;4708;450509,67;5895647,67
"709";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";709;4709;460509,67;5895647,67
"710";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";710;4710;470509,67;5895647,67
"711";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";711;4711;480509,67;5895647,67
"712";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";712;4712;490509,67;5895647,67
"713";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";713;4713;500509,67;5895647,67
"714";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";714;4714;510509,67;5895647,67
"715";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";715;4715;520509,67;5895647,67
"716";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";716;4716;530509,67;5895647,67
"717";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";717;4717;540509,67;5895647,67
"718";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";718;4718;550509,67;5895647,67
"719";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";719;4719;560509,67;5895647,67
"720";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";720;4720;570509,67;5895647,67
"721";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";721;4721;580509,67;5895647,67
"722";"POL-3142";NA;"West Pomeranian";"Województwo";NA;2;"Poland";3337499;NA;"Q54188";"Woiwodschaft Westpommern";"województwo zachodniopomorskie";722;4722;590509,67;5895647,67
