,KREIS,GEMEINDE,FUNDPLATZN,Fundart,FID,BUNDESLAND,QUELLE,FST,MATERIALUF,BEMERKUNG,kultur2,NAME_HAUPT,NAME_UNTER,X,Y,quelle_georef,QID_quelle_georef,katalognr,fst_id,fst_name,gemeinde,kreis,bundesland,land,perio.do,kultur,entdeckung,QID_entdeckung,publikation_arch,QID_publikation,fundstellenart,QID_fundstellenart,genauigkeit_m,methode,quellen_typ,methodenbeschr,wgs84_x,wgs84_y,dating_start,dating_certainty_start,dating_end,dating_certainty_end,dating_method,dating_certainty_range,dating_perio.do,dating_perio.do_match
55,Havelland,Wachow,,F,3005,Brandenburg,© Denkmaldaten / BLDAM 2021,Wachow 20,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN,Nauener Platte,"12,76","52,52",© Denkmaldaten / BLDAM 2021,Q897952,,,Wachow 20,Wachow,Havelland,Brandenburg,Deutschland,,LBK Siedl.,Lesefunde,,Ismail-Weber 2017,,,,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","12,76","52,52",-5150,+/- 100 Jahre,-4850,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
56,Havelland,Wagenitz,,SH,3006,Brandenburg,© Denkmaldaten / BLDAM 2021,Wagenitz 11,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,LUCHLAND,Westhavelländisches Ländchen,"12,64","52,67",© Denkmaldaten / BLDAM 2021,Q897952,,,Wagenitz 11,Wagenitz,Havelland,Brandenburg,Deutschland,,LBK Siedl.,Lesefunde,,Ismail-Weber 2017,,,,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","12,64","52,67",-5149,+/- 100 Jahre,-4849,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
57,Havelland,Bredow,,SS,3007,Brandenburg,© Denkmaldaten / BLDAM 2021,Bredow 2,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,LUCHLAND,"Unteres,Oberes Rhinluch und Havelländisches Luch","12,91","52,6",© Denkmaldaten / BLDAM 2021,Q897952,,,Bredow 2,Bredow,Havelland,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","12,91","52,6",-5148,+/- 100 Jahre,-4848,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
58,Havelland,Bredow,,SS,3008,Brandenburg,© Denkmaldaten / BLDAM 2021,Bredow 18,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,LUCHLAND,"Unteres,Oberes Rhinluch und Havelländisches Luch","12,91","52,6",© Denkmaldaten / BLDAM 2021,Q897952,,,Bredow 18,Bredow,Havelland,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","12,91","52,6",-5147,+/- 100 Jahre,-4847,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
59,Havelland,Bredow,,SS,3009,Brandenburg,© Denkmaldaten / BLDAM 2021,Bredow 24,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN,Nauener Platte,"12,91","52,58",© Denkmaldaten / BLDAM 2021,Q897952,,,Bredow 24,Bredow,Havelland,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","12,91","52,58",-5146,+/- 100 Jahre,-4846,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
60,Havelland,Buchow-Karpzow,,SS,3010,Brandenburg,© Denkmaldaten / BLDAM 2021,Buchow-Karpzow 9,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN,Nauener Platte,"12,94","52,52",© Denkmaldaten / BLDAM 2021,Q897952,,,Buchow-Karpzow 9,Buchow-Karpzow,Havelland,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","12,94","52,52",-5145,+/- 100 Jahre,-4845,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
61,Havelland,Gohlitz,,SS,3011,Brandenburg,© Denkmaldaten / BLDAM 2021,Gohlitz 5,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN,Nauener Platte,"12,78","52,54",© Denkmaldaten / BLDAM 2021,Q897952,,,Gohlitz 5,Gohlitz,Havelland,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","12,78","52,54",-5144,+/- 100 Jahre,-4844,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
62,Havelland,Groß Behnitz,,SS,3012,Brandenburg,© Denkmaldaten / BLDAM 2021,Groß Behnitz 15,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN,Nauener Platte,"12,77","52,58",© Denkmaldaten / BLDAM 2021,Q897952,,,Groß Behnitz 15,Groß Behnitz,Havelland,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","12,77","52,58",-5143,+/- 100 Jahre,-4843,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
63,Havelland,Hoppenrade,,SS,3013,Brandenburg,© Denkmaldaten / BLDAM 2021,Hoppenrade 6,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN,Nauener Platte,"12,92","52,54",© Denkmaldaten / BLDAM 2021,Q897952,,,Hoppenrade 6,Hoppenrade,Havelland,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","12,92","52,54",-5142,+/- 100 Jahre,-4842,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
64,Havelland,Lietzow,,SS,3014,Brandenburg,© Denkmaldaten / BLDAM 2021,Lietzow 2,nein,"Angabe übernommen von MIW 2021, Verortung vom BLDAM",LBK Siedl.,MITTELBRANDENBURGISCHE PLATTEN UND NIEDERUNGEN,Nauener Platte,"12,82","52,61",© Denkmaldaten / BLDAM 2021,Q897952,,,Lietzow 2,Lietzow,Havelland,Brandenburg,Deutschland,,LBK Siedl.,Ausgrabung,,Ismail-Weber 2017,,Siedlung,Q486972,,Übernahme aus externer Datenbank,Strukturen des Landesdenkmalamts,"die Koordinaten wurden von Kollegin übernommen, die die Daten vom BLDAM angefragt hatte","12,82","52,61",-5141,+/- 100 Jahre,-4841,+/-100 Jahre,Q816829,"low precision, as only stylistic dating",http://n2t.net/ark:/99152/p0wctqtmksk,relatedMatch
